method,base_method,iteration,round,worker_count,eval_point,time_sec,formal_seed,problem_seed,partition_seed,method_seed,oracle_type,work,total_work,per_worker_work_max,per_worker_work,eval_work,communication_round,depth,objective,stat_proxy,evaluation_delta,train_accuracy,delta,target_delta,smoothing_delta,lr_or_eta,batch_size,candidate_id,candidate_parameters,candidate_rounds,target_total_work,dataset,seed_role,small_batch,large_batch,restart_period,restart_mixing_rounds,epoch_length,domain_radius,theory_multiplier,smooth_B,data_B_per_worker,block_id,M,block_oracle_norm
DGFM+,DGFM+,384,384,8,x_bar,3.068052291870117,1,100001,200001,169987917,szo,110592,110592,13824,"[13824, 13824, 13824, 13824, 13824, 13824, 13824, 13824]",16384,768,768,0.4404946267604828,0.0357438586652278,0.002,0.8010196089744568,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,768,768,8,x_bar,6.2632129192352295,1,100001,200001,169987917,szo,221184,221184,27648,"[27648, 27648, 27648, 27648, 27648, 27648, 27648, 27648]",24576,1536,1536,0.439511626958847,0.0352920927107334,0.002,0.8071005344390869,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,1152,1152,8,x_bar,9.586684942245483,1,100001,200001,169987917,szo,331776,331776,41472,"[41472, 41472, 41472, 41472, 41472, 41472, 41472, 41472]",32768,2304,2304,0.4217787384986877,0.0306651927530765,0.002,0.8193544149398804,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,1536,1536,8,x_bar,12.876932621002195,1,100001,200001,169987917,szo,442368,442368,55296,"[55296, 55296, 55296, 55296, 55296, 55296, 55296, 55296]",40960,3072,3072,0.4129629731178283,0.0237518157809972,0.002,0.8224563002586365,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,1920,1920,8,x_bar,16.086511611938477,1,100001,200001,169987917,szo,552960,552960,69120,"[69120, 69120, 69120, 69120, 69120, 69120, 69120, 69120]",49152,3840,3840,0.4016588926315307,0.0163961201906204,0.002,0.8284450769424438,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,2304,2304,8,x_bar,19.39072608947754,1,100001,200001,169987917,szo,663552,663552,82944,"[82944, 82944, 82944, 82944, 82944, 82944, 82944, 82944]",57344,4608,4608,0.413056343793869,0.0224570427089929,0.002,0.8257424235343933,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,2688,2688,8,x_bar,22.685236930847168,1,100001,200001,169987917,szo,774144,774144,96768,"[96768, 96768, 96768, 96768, 96768, 96768, 96768, 96768]",65536,5376,5376,0.4164403080940246,0.0243643913418054,0.002,0.8245754241943359,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,3072,3072,8,x_bar,25.78273582458496,1,100001,200001,169987917,szo,884736,884736,110592,"[110592, 110592, 110592, 110592, 110592, 110592, 110592, 110592]",73728,6144,6144,0.4215852916240692,0.0206271484494209,0.002,0.8217499256134033,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,3411,3411,8,x_bar,28.58763360977173,1,100001,200001,169987917,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",81920,6822,6822,0.4109203815460205,0.0173240080475807,0.002,0.826755940914154,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,1,1,8,x_bar,0.0352888107299804,2,100002,200002,393487922,szo,1024,1024,128,"[128, 128, 128, 128, 128, 128, 128, 128]",8192,2,2,0.9789238572120668,0.3538959324359894,0.002,0.7592211365699768,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,384,384,8,x_bar,3.37504243850708,2,100002,200002,393487922,szo,110592,110592,13824,"[13824, 13824, 13824, 13824, 13824, 13824, 13824, 13824]",16384,768,768,0.4375706613063812,0.0282083842903375,0.002,0.809281051158905,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,768,768,8,x_bar,6.686365842819214,2,100002,200002,393487922,szo,221184,221184,27648,"[27648, 27648, 27648, 27648, 27648, 27648, 27648, 27648]",24576,1536,1536,0.4199408292770386,0.0468943566083908,0.002,0.8243297338485718,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,1152,1152,8,x_bar,9.87034821510315,2,100002,200002,393487922,szo,331776,331776,41472,"[41472, 41472, 41472, 41472, 41472, 41472, 41472, 41472]",32768,2304,2304,0.4207362234592438,0.0502706989645957,0.002,0.823193371295929,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,1536,1536,8,x_bar,12.879603862762451,2,100002,200002,393487922,szo,442368,442368,55296,"[55296, 55296, 55296, 55296, 55296, 55296, 55296, 55296]",40960,3072,3072,0.4239068329334259,0.0209752656519413,0.002,0.8214121460914612,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,1920,1920,8,x_bar,16.07991051673889,2,100002,200002,393487922,szo,552960,552960,69120,"[69120, 69120, 69120, 69120, 69120, 69120, 69120, 69120]",49152,3840,3840,0.4234063029289245,0.0232111737132072,0.002,0.8213506937026978,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,2304,2304,8,x_bar,19.155171871185303,2,100002,200002,393487922,szo,663552,663552,82944,"[82944, 82944, 82944, 82944, 82944, 82944, 82944, 82944]",57344,4608,4608,0.4260948896408081,0.0256392564624547,0.002,0.8243604302406311,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,2688,2688,8,x_bar,22.288084030151367,2,100002,200002,393487922,szo,774144,774144,96768,"[96768, 96768, 96768, 96768, 96768, 96768, 96768, 96768]",65536,5376,5376,0.4209930300712585,0.0210728049278259,0.002,0.8246675729751587,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,3072,3072,8,x_bar,25.48794436454773,2,100002,200002,393487922,szo,884736,884736,110592,"[110592, 110592, 110592, 110592, 110592, 110592, 110592, 110592]",73728,6144,6144,0.4191081523895263,0.0232618898153305,0.002,0.8269094824790955,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,3411,3411,8,x_bar,28.264790773391724,2,100002,200002,393487922,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",81920,6822,6822,0.411809355020523,0.0164438281208276,0.002,0.8303184509277344,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,1,1,8,x_bar,0.0288870334625244,3,100003,200003,410831931,szo,1024,1024,128,"[128, 128, 128, 128, 128, 128, 128, 128]",8192,2,2,0.977687120437622,0.3572016060352325,0.002,0.7594975829124451,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,384,384,8,x_bar,3.044772148132324,3,100003,200003,410831931,szo,110592,110592,13824,"[13824, 13824, 13824, 13824, 13824, 13824, 13824, 13824]",16384,768,768,0.4525828659534454,0.0335188060998916,0.002,0.806302011013031,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,768,768,8,x_bar,5.975522041320801,3,100003,200003,410831931,szo,221184,221184,27648,"[27648, 27648, 27648, 27648, 27648, 27648, 27648, 27648]",24576,1536,1536,0.4301792979240417,0.0388323403894901,0.002,0.8184024095535278,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,1152,1152,8,x_bar,9.044424295425417,3,100003,200003,410831931,szo,331776,331776,41472,"[41472, 41472, 41472, 41472, 41472, 41472, 41472, 41472]",32768,2304,2304,0.4083565473556518,0.0217295065522193,0.002,0.8269094824790955,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,1536,1536,8,x_bar,12.1683087348938,3,100003,200003,410831931,szo,442368,442368,55296,"[55296, 55296, 55296, 55296, 55296, 55296, 55296, 55296]",40960,3072,3072,0.4013363122940063,0.0212856736034154,0.002,0.8301342129707336,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,1920,1920,8,x_bar,15.438603162765505,3,100003,200003,410831931,szo,552960,552960,69120,"[69120, 69120, 69120, 69120, 69120, 69120, 69120, 69120]",49152,3840,3840,0.4030787646770477,0.0404594615101814,0.002,0.8256195783615112,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,2304,2304,8,x_bar,18.660906314849854,3,100003,200003,410831931,szo,663552,663552,82944,"[82944, 82944, 82944, 82944, 82944, 82944, 82944, 82944]",57344,4608,4608,0.3952860236167907,0.0243179593235254,0.002,0.8314548134803772,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,2688,2688,8,x_bar,21.96691584587097,3,100003,200003,410831931,szo,774144,774144,96768,"[96768, 96768, 96768, 96768, 96768, 96768, 96768, 96768]",65536,5376,5376,0.4028975367546081,0.0253830179572105,0.002,0.8306562900543213,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,3072,3072,8,x_bar,25.17937111854553,3,100003,200003,410831931,szo,884736,884736,110592,"[110592, 110592, 110592, 110592, 110592, 110592, 110592, 110592]",73728,6144,6144,0.4037811458110809,0.0180682390928268,0.002,0.8308712840080261,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,3411,3411,8,x_bar,28.059417247772217,3,100003,200003,410831931,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",81920,6822,6822,0.4017005264759063,0.0191149283200502,0.002,0.8281072378158569,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,1,1,8,x_bar,0.053584337234497,4,100004,200004,323536455,szo,1024,1024,128,"[128, 128, 128, 128, 128, 128, 128, 128]",8192,2,2,0.9709013104438782,0.3631511628627777,0.002,0.7591904401779175,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,384,384,8,x_bar,1.501685619354248,4,100004,200004,323536455,szo,110592,110592,13824,"[13824, 13824, 13824, 13824, 13824, 13824, 13824, 13824]",16384,768,768,0.4839890003204345,0.0567489452660083,0.002,0.7762967944145203,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,768,768,8,x_bar,2.877417802810669,4,100004,200004,323536455,szo,221184,221184,27648,"[27648, 27648, 27648, 27648, 27648, 27648, 27648, 27648]",24576,1536,1536,0.4109972715377807,0.0386241525411605,0.002,0.8233776688575745,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,1152,1152,8,x_bar,4.239018201828003,4,100004,200004,323536455,szo,331776,331776,41472,"[41472, 41472, 41472, 41472, 41472, 41472, 41472, 41472]",32768,2304,2304,0.4135321080684662,0.0216862149536609,0.002,0.8247596621513367,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,1536,1536,8,x_bar,5.596422910690308,4,100004,200004,323536455,szo,442368,442368,55296,"[55296, 55296, 55296, 55296, 55296, 55296, 55296, 55296]",40960,3072,3072,0.4192882180213928,0.0515471138060092,0.002,0.826633095741272,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,1920,1920,8,x_bar,7.000046730041504,4,100004,200004,323536455,szo,552960,552960,69120,"[69120, 69120, 69120, 69120, 69120, 69120, 69120, 69120]",49152,3840,3840,0.4038122594356537,0.0302292387932539,0.002,0.8286600708961487,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,2304,2304,8,x_bar,8.4190673828125,4,100004,200004,323536455,szo,663552,663552,82944,"[82944, 82944, 82944, 82944, 82944, 82944, 82944, 82944]",57344,4608,4608,0.4008230566978454,0.026096923276782,0.002,0.8302570581436157,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,2688,2688,8,x_bar,9.776922941207886,4,100004,200004,323536455,szo,774144,774144,96768,"[96768, 96768, 96768, 96768, 96768, 96768, 96768, 96768]",65536,5376,5376,0.3974549174308777,0.0203277897089719,0.002,0.8318540453910828,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,3072,3072,8,x_bar,11.145707845687866,4,100004,200004,323536455,szo,884736,884736,110592,"[110592, 110592, 110592, 110592, 110592, 110592, 110592, 110592]",73728,6144,6144,0.4047071635723114,0.022889669984579,0.002,0.8295199871063232,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,3411,3411,8,x_bar,12.350764513015749,4,100004,200004,323536455,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",81920,6822,6822,0.4054097831249237,0.0345911346375942,0.002,0.8290593028068542,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
ME-DOL-ZO,ME-DOL,6,6,8,epoch_w_bar,0.0671327114105224,0,100000,200000,729139937,szo,1536,1536,192,"[192, 192, 192, 192, 192, 192, 192, 192]",8192,6,6,0.8759523034095764,0.3672814071178436,0.002,0.7591904401779175,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,a9a,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,390,390,8,epoch_w_bar,1.9018864631652832,0,100000,200000,729139937,szo,99840,99840,12480,"[12480, 12480, 12480, 12480, 12480, 12480, 12480, 12480]",16384,390,390,0.4186267554759979,0.0695669949054718,0.002,0.8232855200767517,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,a9a,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,774,774,8,epoch_w_bar,3.718144416809082,0,100000,200000,729139937,szo,198144,198144,24768,"[24768, 24768, 24768, 24768, 24768, 24768, 24768, 24768]",24576,774,774,0.4109008908271789,0.0182653702795505,0.002,0.8262031078338623,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,a9a,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,1158,1158,8,epoch_w_bar,5.546778202056885,0,100000,200000,729139937,szo,296448,296448,37056,"[37056, 37056, 37056, 37056, 37056, 37056, 37056, 37056]",32768,1158,1158,0.3956766426563263,0.0145023697987198,0.002,0.8326218724250793,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,a9a,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,1542,1542,8,epoch_w_bar,7.365386247634888,0,100000,200000,729139937,szo,394752,394752,49344,"[49344, 49344, 49344, 49344, 49344, 49344, 49344, 49344]",40960,1542,1542,0.4018079042434692,0.0168361496180295,0.002,0.8329596519470215,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,a9a,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,1926,1926,8,epoch_w_bar,9.20112657546997,0,100000,200000,729139937,szo,493056,493056,61632,"[61632, 61632, 61632, 61632, 61632, 61632, 61632, 61632]",49152,1926,1926,0.3965183198451996,0.0173232015222311,0.002,0.8341267108917236,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,a9a,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,2310,2310,8,epoch_w_bar,11.02085566520691,0,100000,200000,729139937,szo,591360,591360,73920,"[73920, 73920, 73920, 73920, 73920, 73920, 73920, 73920]",57344,2310,2310,0.4133606553077698,0.0133181633427739,0.002,0.8314855098724365,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,a9a,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,2694,2694,8,epoch_w_bar,12.840551614761353,0,100000,200000,729139937,szo,689664,689664,86208,"[86208, 86208, 86208, 86208, 86208, 86208, 86208, 86208]",65536,2694,2694,0.4057131707668304,0.0139553565531969,0.002,0.8362765312194824,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,a9a,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,3078,3078,8,epoch_w_bar,14.671978950500488,0,100000,200000,729139937,szo,787968,787968,98496,"[98496, 98496, 98496, 98496, 98496, 98496, 98496, 98496]",73728,3078,3078,0.4199197292327881,0.0322790220379829,0.002,0.8336660265922546,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,a9a,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,3462,3462,8,epoch_w_bar,16.4926655292511,0,100000,200000,729139937,szo,886272,886272,110784,"[110784, 110784, 110784, 110784, 110784, 110784, 110784, 110784]",81920,3462,3462,0.419816792011261,0.0161821749061346,0.002,0.831209123134613,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,a9a,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,3840,3840,8,epoch_w_bar,18.284024238586422,0,100000,200000,729139937,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",90112,3840,3840,0.4169141352176666,0.0221586395055055,0.002,0.8269094824790955,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,a9a,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,6,6,8,epoch_w_bar,0.063173770904541,1,100001,200001,548805954,szo,1536,1536,192,"[192, 192, 192, 192, 192, 192, 192, 192]",8192,6,6,0.8475821018218994,0.3588612377643585,0.002,0.7592518925666809,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,a9a,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,390,390,8,epoch_w_bar,1.8832080364227293,1,100001,200001,548805954,szo,99840,99840,12480,"[12480, 12480, 12480, 12480, 12480, 12480, 12480, 12480]",16384,390,390,0.4145579636096954,0.0225433111190795,0.002,0.825251042842865,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,a9a,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,774,774,8,epoch_w_bar,3.698194980621338,1,100001,200001,548805954,szo,198144,198144,24768,"[24768, 24768, 24768, 24768, 24768, 24768, 24768, 24768]",24576,774,774,0.4048159420490265,0.019518207758665,0.002,0.8274008631706238,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,a9a,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,1158,1158,8,epoch_w_bar,5.5242767333984375,1,100001,200001,548805954,szo,296448,296448,37056,"[37056, 37056, 37056, 37056, 37056, 37056, 37056, 37056]",32768,1158,1158,0.4004007875919342,0.0419022068381309,0.002,0.8322533369064331,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,a9a,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,1542,1542,8,epoch_w_bar,7.3436689376831055,1,100001,200001,548805954,szo,394752,394752,49344,"[49344, 49344, 49344, 49344, 49344, 49344, 49344, 49344]",40960,1542,1542,0.3892500698566437,0.0256129708141088,0.002,0.8383035063743591,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,a9a,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,1926,1926,8,epoch_w_bar,9.15740418434143,1,100001,200001,548805954,szo,493056,493056,61632,"[61632, 61632, 61632, 61632, 61632, 61632, 61632, 61632]",49152,1926,1926,0.4024643898010254,0.0224418323487043,0.002,0.8328061103820801,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,a9a,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,2310,2310,8,epoch_w_bar,10.972300052642822,1,100001,200001,548805954,szo,591360,591360,73920,"[73920, 73920, 73920, 73920, 73920, 73920, 73920, 73920]",57344,2310,2310,0.4005994796752929,0.0217131078243255,0.002,0.8347716331481934,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,a9a,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,2694,2694,8,epoch_w_bar,12.78125,1,100001,200001,548805954,szo,689664,689664,86208,"[86208, 86208, 86208, 86208, 86208, 86208, 86208, 86208]",65536,2694,2694,0.3952586650848388,0.0354996062815189,0.002,0.836675763130188,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,a9a,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
